transaction_id,date,customer_id,segment,branch,product,transaction_type,category,amount,status
TXN004229,2024-04-09,CUS0018,Wealth Management,Petaling Jaya,Savings Account,Payment,E-wallet Top Up,442.03,Completed
TXN004230,2024-04-26,CUS0033,Retail,Johor Bahru,Personal Loan,Loan Repayment,Car Loan,907.54,Completed
TXN004231,2024-07-22,CUS0036,Wealth Management,Ipoh,Personal Loan,Deposit,Salary Credit,7277.09,Completed
TXN004232,2024-03-25,CUS0062,Wealth Management,Penang,Savings Account,Deposit,Cash Deposit,2578.71,Completed
TXN004233,2024-11-14,CUS0179,Wealth Management,Ipoh,Fixed Deposit,Withdrawal,Cash Withdrawal,5368.46,Completed
TXN004234,2024-03-31,CUS0058,Wealth Management,Petaling Jaya,Savings Account,Withdrawal,Cash Withdrawal,13360.31,Completed
TXN004235,2024-05-06,CUS0157,Wealth Management,Kuala Lumpur,Fixed Deposit,Withdrawal,Cash Withdrawal,1761.29,Completed
TXN004236,2024-06-29,CUS0166,SME,Johor Bahru,Current Account,Transfer,Interbank Transfer,596.49,Pending
TXN004237,2024-03-18,CUS0151,Wealth Management,Ipoh,Credit Card,Withdrawal,ATM Withdrawal,614.71,Completed
TXN004238,2024-09-24,CUS0125,Retail,Penang,Personal Loan,Loan Repayment,Home Loan,1557.9,Completed
TXN004239,2024-07-05,CUS0155,SME,Johor Bahru,Credit Card,Deposit,Cash Deposit,1095.49,Completed
TXN004240,2024-04-25,CUS0151,Wealth Management,Ipoh,Current Account,Withdrawal,Cash Withdrawal,11392.89,Completed
TXN004241,2024-09-16,CUS0067,Wealth Management,Petaling Jaya,Fixed Deposit,Payment,Bill Payment,2516.99,Failed
TXN004242,2024-02-16,CUS0005,Wealth Management,Johor Bahru,Savings Account,Payment,Merchant Payment,13112.25,Completed
TXN004243,2024-09-18,CUS0041,Retail,Petaling Jaya,Current Account,Payment,Bill Payment,233.94,Completed
TXN004244,2024-09-15,CUS0068,Retail,Kuala Lumpur,Current Account,Payment,Bill Payment,16156.38,Completed
TXN004245,2024-01-20,CUS0106,Wealth Management,Penang,Savings Account,Withdrawal,Cash Withdrawal,2609.44,Completed
TXN004246,2024-07-21,CUS0014,SME,Penang,Savings Account,Deposit,Salary Credit,3042.82,Completed
TXN004247,2024-10-12,CUS0088,Retail,Johor Bahru,Personal Loan,Loan Repayment,Home Loan,22043.08,Completed
TXN004248,2024-09-09,CUS0186,SME,Petaling Jaya,Credit Card,Withdrawal,ATM Withdrawal,504.64,Pending
TXN004249,2024-05-12,CUS0137,Wealth Management,Penang,Credit Card,Transfer,Interbank Transfer,4239.61,Completed
TXN004250,2024-05-14,CUS0165,SME,Ipoh,Current Account,Transfer,DuitNow Transfer,9746.98,Completed
TXN004251,2024-03-13,CUS0038,Wealth Management,Johor Bahru,Current Account,Withdrawal,ATM Withdrawal,2000.01,Pending
TXN004252,2024-11-20,CUS0200,SME,Johor Bahru,Savings Account,Loan Repayment,Home Loan,245.39,Completed
TXN004253,2024-03-19,CUS0061,Retail,Ipoh,Fixed Deposit,Transfer,DuitNow Transfer,169.71,Completed
TXN004254,2024-12-06,CUS0044,Wealth Management,Penang,Current Account,Loan Repayment,Home Loan,14513.25,Completed
TXN004255,2024-01-30,CUS0192,Retail,Petaling Jaya,Credit Card,Transfer,DuitNow Transfer,9113.47,Completed
TXN004256,2024-04-18,CUS0171,Retail,Petaling Jaya,Fixed Deposit,Loan Repayment,Car Loan,449.36,Completed
TXN004257,2024-11-21,CUS0070,Retail,Ipoh,Credit Card,Payment,Bill Payment,545.4,Completed
TXN004258,2024-11-27,CUS0094,Retail,Ipoh,Savings Account,Withdrawal,ATM Withdrawal,561.26,Completed
TXN004259,2024-12-16,CUS0096,Retail,Ipoh,Credit Card,Transfer,DuitNow Transfer,84651.92,Completed
TXN004260,2024-09-05,CUS0013,Retail,Johor Bahru,Fixed Deposit,Withdrawal,ATM Withdrawal,323.1,Completed
TXN004261,2024-03-03,CUS0031,SME,Penang,Personal Loan,Loan Repayment,Car Loan,1107.74,Completed
TXN004262,2024-02-06,CUS0041,Retail,Petaling Jaya,Current Account,Deposit,Online Transfer In,2412.94,Completed
TXN004263,2024-12-04,CUS0136,SME,Kuala Lumpur,Savings Account,Withdrawal,Cash Withdrawal,9566.22,Completed
TXN004264,2024-07-23,CUS0084,Retail,Ipoh,Current Account,Transfer,Interbank Transfer,239.24,Completed
TXN004265,2024-07-06,CUS0173,SME,Ipoh,Credit Card,Payment,E-wallet Top Up,772.6,Completed
TXN004266,2024-01-24,CUS0059,Wealth Management,Johor Bahru,Fixed Deposit,Transfer,DuitNow Transfer,36374.8,Completed
TXN004267,2024-03-30,CUS0197,SME,Johor Bahru,Savings Account,Loan Repayment,Home Loan,208.21,Completed
TXN004268,2024-05-17,CUS0167,Wealth Management,Petaling Jaya,Savings Account,Payment,E-wallet Top Up,1055.33,Completed
TXN004269,2024-08-07,CUS0082,SME,Johor Bahru,Fixed Deposit,Transfer,DuitNow Transfer,3271.23,Completed
TXN004270,2024-07-11,CUS0161,SME,Johor Bahru,Personal Loan,Deposit,Online Transfer In,8060.95,Failed
TXN004271,2024-08-18,CUS0006,Retail,Kuala Lumpur,Personal Loan,Loan Repayment,Car Loan,2964.95,Completed
TXN004272,2024-09-01,CUS0041,Retail,Petaling Jaya,Savings Account,Withdrawal,ATM Withdrawal,695.35,Completed
TXN004273,2024-03-27,CUS0174,SME,Johor Bahru,Credit Card,Deposit,Cash Deposit,3443.81,Failed
TXN004274,2024-11-14,CUS0021,SME,Penang,Credit Card,Deposit,Salary Credit,5708.56,Completed
TXN004275,2024-06-06,CUS0164,SME,Penang,Savings Account,Deposit,Salary Credit,3182.99,Pending
TXN004276,2024-08-08,CUS0158,Wealth Management,Penang,Personal Loan,Loan Repayment,Home Loan,2335.49,Completed
TXN004277,2024-11-27,CUS0098,Wealth Management,Petaling Jaya,Credit Card,Loan Repayment,Personal Loan,11094.11,Completed
TXN004278,2024-08-30,CUS0083,Retail,Johor Bahru,Current Account,Loan Repayment,Personal Loan,303.7,Completed
TXN004279,2024-09-04,CUS0089,SME,Penang,Current Account,Payment,Merchant Payment,2234.7,Completed
TXN004280,2024-03-08,CUS0018,Wealth Management,Petaling Jaya,Credit Card,Loan Repayment,Home Loan,9278.18,Completed
TXN004281,2024-06-22,CUS0060,SME,Ipoh,Personal Loan,Deposit,Cash Deposit,158.63,Pending
TXN004282,2024-08-31,CUS0052,SME,Petaling Jaya,Personal Loan,Loan Repayment,Personal Loan,1947.19,Completed
TXN004283,2024-11-19,CUS0049,Wealth Management,Petaling Jaya,Personal Loan,Withdrawal,ATM Withdrawal,9531.22,Pending
TXN004284,2024-02-29,CUS0147,Retail,Kuala Lumpur,Personal Loan,Transfer,IBG Transfer,400.57,Completed
TXN004285,2024-06-07,CUS0198,Wealth Management,Johor Bahru,Current Account,Payment,Merchant Payment,741.37,Completed
TXN004286,2024-10-23,CUS0168,SME,Petaling Jaya,Fixed Deposit,Loan Repayment,Personal Loan,849.12,Completed
TXN004287,2024-01-24,CUS0101,Wealth Management,Kuala Lumpur,Current Account,Deposit,Salary Credit,1725.02,Completed
TXN004288,2024-01-13,CUS0149,Retail,Kuala Lumpur,Fixed Deposit,Deposit,Cash Deposit,599.36,Completed
TXN004289,2024-05-24,CUS0134,Wealth Management,Johor Bahru,Personal Loan,Payment,Merchant Payment,15609.34,Completed
TXN004290,2024-01-04,CUS0014,SME,Penang,Savings Account,Transfer,DuitNow Transfer,398.04,Completed
TXN004291,2024-08-25,CUS0148,Retail,Ipoh,Credit Card,Payment,E-wallet Top Up,1034.45,Completed
TXN004292,2024-08-10,CUS0200,SME,Johor Bahru,Credit Card,Loan Repayment,Personal Loan,7202.02,Completed
TXN004293,2024-10-30,CUS0019,Retail,Petaling Jaya,Credit Card,Loan Repayment,Car Loan,1317.39,Pending
TXN004294,2024-04-13,CUS0069,Retail,Kuala Lumpur,Credit Card,Deposit,Cash Deposit,12356.79,Completed
TXN004295,2024-01-18,CUS0170,Retail,Petaling Jaya,Fixed Deposit,Payment,E-wallet Top Up,8180.78,Completed
TXN004296,2024-07-27,CUS0175,Wealth Management,Johor Bahru,Current Account,Deposit,Salary Credit,7636.62,Completed
TXN004297,2024-04-11,CUS0113,SME,Ipoh,Savings Account,Withdrawal,Cash Withdrawal,1908.52,Completed
TXN004298,2024-10-16,CUS0019,Retail,Petaling Jaya,Credit Card,Payment,Merchant Payment,353.78,Completed
TXN004299,2024-02-10,CUS0080,Retail,Ipoh,Savings Account,Payment,Merchant Payment,296.47,Completed
TXN004300,2024-07-02,CUS0102,Wealth Management,Ipoh,Current Account,Loan Repayment,Personal Loan,7116.83,Completed
TXN004301,2024-06-13,CUS0097,Retail,Kuala Lumpur,Current Account,Payment,Bill Payment,3541.67,Completed
TXN004302,2024-08-26,CUS0010,Retail,Petaling Jaya,Savings Account,Transfer,Interbank Transfer,1882.25,Completed
TXN004303,2024-03-23,CUS0007,Retail,Ipoh,Personal Loan,Transfer,IBG Transfer,863.53,Completed
TXN004304,2024-04-15,CUS0060,SME,Ipoh,Credit Card,Payment,E-wallet Top Up,14532.07,Completed
TXN004305,2024-11-10,CUS0008,Wealth Management,Petaling Jaya,Fixed Deposit,Deposit,Cash Deposit,11619.38,Pending
TXN004306,2024-10-18,CUS0024,Wealth Management,Penang,Fixed Deposit,Loan Repayment,Personal Loan,12176.85,Completed
TXN004307,2024-07-30,CUS0163,SME,Ipoh,Credit Card,Transfer,DuitNow Transfer,1685.83,Completed
TXN004308,2024-05-29,CUS0158,Wealth Management,Penang,Current Account,Transfer,DuitNow Transfer,5436.3,Completed
TXN004309,2024-06-05,CUS0145,SME,Penang,Personal Loan,Transfer,IBG Transfer,50.48,Completed
TXN004310,2024-10-28,CUS0190,SME,Penang,Current Account,Loan Repayment,Personal Loan,5161.13,Completed
TXN004311,2024-05-21,CUS0070,Retail,Ipoh,Personal Loan,Withdrawal,Cash Withdrawal,477.53,Completed
TXN004312,2024-07-28,CUS0198,Wealth Management,Johor Bahru,Fixed Deposit,Withdrawal,Cash Withdrawal,34408.93,Completed
TXN004313,2024-03-15,CUS0101,Wealth Management,Kuala Lumpur,Current Account,Loan Repayment,Home Loan,935.04,Completed
TXN004314,2024-08-03,CUS0100,Wealth Management,Ipoh,Current Account,Transfer,Interbank Transfer,6644.9,Completed
TXN004315,2024-04-21,CUS0053,Retail,Ipoh,Personal Loan,Payment,E-wallet Top Up,66.43,Completed
TXN004316,2024-09-24,CUS0028,Wealth Management,Ipoh,Personal Loan,Loan Repayment,Personal Loan,3625.17,Completed
TXN004317,2024-05-07,CUS0152,SME,Ipoh,Current Account,Transfer,IBG Transfer,834.49,Completed
TXN004318,2024-08-16,CUS0188,SME,Johor Bahru,Current Account,Deposit,Online Transfer In,210.4,Completed
TXN004319,2024-09-02,CUS0167,Wealth Management,Petaling Jaya,Savings Account,Withdrawal,ATM Withdrawal,8514.96,Completed
TXN004320,2024-06-27,CUS0115,Wealth Management,Ipoh,Current Account,Transfer,Interbank Transfer,4322.97,Completed
TXN004321,2024-06-21,CUS0098,Wealth Management,Petaling Jaya,Credit Card,Payment,Merchant Payment,7949.45,Completed
TXN004322,2024-01-20,CUS0071,SME,Johor Bahru,Current Account,Withdrawal,ATM Withdrawal,2291.58,Completed
TXN004323,2024-10-17,CUS0174,SME,Johor Bahru,Credit Card,Transfer,DuitNow Transfer,3720.22,Completed
TXN004324,2024-03-16,CUS0038,Wealth Management,Johor Bahru,Personal Loan,Payment,Bill Payment,20420.4,Completed
TXN004325,2024-03-13,CUS0099,Retail,Ipoh,Fixed Deposit,Deposit,Salary Credit,440.71,Completed
TXN004326,2024-08-24,CUS0105,SME,Johor Bahru,Fixed Deposit,Deposit,Salary Credit,50.27,Completed
TXN004327,2024-12-27,CUS0098,Wealth Management,Petaling Jaya,Personal Loan,Transfer,Interbank Transfer,7908.81,Completed
TXN004328,2024-06-21,CUS0014,SME,Penang,Credit Card,Transfer,Interbank Transfer,1601.8,Pending
TXN004329,2024-02-10,CUS0113,SME,Ipoh,Personal Loan,Loan Repayment,Car Loan,479.43,Completed
TXN004330,2024-12-27,CUS0174,SME,Johor Bahru,Fixed Deposit,Deposit,Cash Deposit,1679.03,Completed
TXN004331,2024-12-22,CUS0134,Wealth Management,Johor Bahru,Fixed Deposit,Withdrawal,Cash Withdrawal,14607.08,Completed
TXN004332,2024-02-07,CUS0085,Retail,Petaling Jaya,Current Account,Withdrawal,ATM Withdrawal,206.09,Pending
TXN004333,2024-01-25,CUS0085,Retail,Petaling Jaya,Current Account,Loan Repayment,Car Loan,89.13,Completed
TXN004334,2024-07-27,CUS0024,Wealth Management,Penang,Current Account,Withdrawal,ATM Withdrawal,5023.85,Pending
TXN004335,2024-05-07,CUS0126,Wealth Management,Johor Bahru,Current Account,Withdrawal,ATM Withdrawal,11019.23,Completed
TXN004336,2024-05-15,CUS0113,SME,Ipoh,Credit Card,Transfer,IBG Transfer,881.14,Completed
TXN004337,2024-06-03,CUS0105,SME,Johor Bahru,Current Account,Deposit,Salary Credit,3368.78,Completed
TXN004338,2024-09-15,CUS0092,Retail,Kuala Lumpur,Credit Card,Loan Repayment,Car Loan,3093.12,Completed
TXN004339,2024-01-17,CUS0143,Retail,Petaling Jaya,Personal Loan,Loan Repayment,Home Loan,25753.89,Completed
TXN004340,2024-12-28,CUS0185,Retail,Johor Bahru,Current Account,Transfer,Interbank Transfer,94.39,Completed
TXN004341,2024-10-25,CUS0163,SME,Ipoh,Savings Account,Transfer,DuitNow Transfer,6513.88,Completed
TXN004342,2024-12-05,CUS0114,Wealth Management,Ipoh,Credit Card,Deposit,Online Transfer In,8473.75,Completed
TXN004343,2024-08-26,CUS0189,Wealth Management,Penang,Fixed Deposit,Transfer,IBG Transfer,17448.94,Completed
TXN004344,2024-04-16,CUS0091,Retail,Petaling Jaya,Fixed Deposit,Deposit,Cash Deposit,804.2,Completed
TXN004345,2024-01-25,CUS0025,Wealth Management,Petaling Jaya,Current Account,Withdrawal,Cash Withdrawal,2697.85,Completed
TXN004346,2024-05-23,CUS0151,Wealth Management,Ipoh,Credit Card,Loan Repayment,Personal Loan,9885.84,Completed
TXN004347,2024-06-21,CUS0179,Wealth Management,Ipoh,Current Account,Withdrawal,Cash Withdrawal,10101.7,Completed
TXN004348,2024-11-15,CUS0111,SME,Kuala Lumpur,Current Account,Withdrawal,ATM Withdrawal,367.93,Completed
TXN004349,2024-06-18,CUS0009,Retail,Johor Bahru,Credit Card,Deposit,Salary Credit,7126.19,Completed
TXN004350,2024-04-14,CUS0199,Retail,Penang,Savings Account,Deposit,Salary Credit,103.74,Completed
TXN004351,2024-05-09,CUS0172,Retail,Kuala Lumpur,Credit Card,Withdrawal,ATM Withdrawal,511.0,Completed
TXN004352,2024-12-20,CUS0166,SME,Johor Bahru,Savings Account,Deposit,Online Transfer In,69.6,Completed
TXN004353,2024-07-05,CUS0120,Wealth Management,Penang,Savings Account,Payment,Merchant Payment,5451.89,Completed
TXN004354,2024-09-01,CUS0147,Retail,Kuala Lumpur,Personal Loan,Payment,Bill Payment,243.11,Completed
TXN004355,2024-01-30,CUS0140,Retail,Johor Bahru,Current Account,Transfer,IBG Transfer,221.29,Completed
TXN004356,2024-01-29,CUS0069,Retail,Kuala Lumpur,Savings Account,Transfer,IBG Transfer,10114.98,Pending
TXN004357,2024-10-24,CUS0196,SME,Kuala Lumpur,Personal Loan,Withdrawal,ATM Withdrawal,2346.29,Completed
TXN004358,2024-04-30,CUS0061,Retail,Ipoh,Savings Account,Payment,Bill Payment,74.83,Completed
TXN004359,2024-03-06,CUS0187,Wealth Management,Johor Bahru,Personal Loan,Withdrawal,ATM Withdrawal,3858.07,Completed
TXN004360,2024-01-09,CUS0079,Retail,Petaling Jaya,Savings Account,Deposit,Online Transfer In,147.89,Completed
TXN004361,2024-12-04,CUS0092,Retail,Kuala Lumpur,Current Account,Withdrawal,ATM Withdrawal,802.76,Completed
TXN004362,2024-08-12,CUS0002,Wealth Management,Penang,Credit Card,Transfer,IBG Transfer,11144.21,Pending
TXN004363,2024-10-06,CUS0097,Retail,Kuala Lumpur,Credit Card,Transfer,Interbank Transfer,772.73,Completed
TXN004364,2024-11-24,CUS0142,SME,Petaling Jaya,Credit Card,Deposit,Cash Deposit,16964.83,Completed
TXN004365,2024-02-24,CUS0012,Retail,Penang,Personal Loan,Transfer,DuitNow Transfer,242.64,Completed
TXN004366,2024-05-15,CUS0172,Retail,Kuala Lumpur,Savings Account,Loan Repayment,Home Loan,1819.07,Completed
TXN004367,2024-10-01,CUS0156,Wealth Management,Penang,Credit Card,Loan Repayment,Home Loan,6299.48,Completed
TXN004368,2024-03-16,CUS0121,Wealth Management,Penang,Fixed Deposit,Payment,E-wallet Top Up,26574.62,Completed
TXN004369,2024-03-20,CUS0155,SME,Johor Bahru,Fixed Deposit,Deposit,Salary Credit,4050.26,Completed
TXN004370,2024-06-24,CUS0124,Retail,Kuala Lumpur,Credit Card,Loan Repayment,Personal Loan,251.93,Completed
TXN004371,2024-12-30,CUS0068,Retail,Kuala Lumpur,Fixed Deposit,Loan Repayment,Car Loan,532.64,Pending
TXN004372,2024-09-05,CUS0164,SME,Penang,Current Account,Withdrawal,ATM Withdrawal,1228.08,Completed
TXN004373,2024-02-09,CUS0053,Retail,Ipoh,Current Account,Payment,E-wallet Top Up,4140.71,Completed
TXN004374,2024-01-25,CUS0114,Wealth Management,Ipoh,Savings Account,Deposit,Salary Credit,2151.02,Completed
TXN004375,2024-04-30,CUS0106,Wealth Management,Penang,Fixed Deposit,Loan Repayment,Home Loan,4154.58,Failed
TXN004376,2024-11-10,CUS0051,Wealth Management,Petaling Jaya,Savings Account,Loan Repayment,Car Loan,42276.91,Completed
TXN004377,2024-01-26,CUS0042,Wealth Management,Johor Bahru,Credit Card,Deposit,Cash Deposit,10747.39,Completed
TXN004378,2024-04-25,CUS0089,SME,Penang,Personal Loan,Deposit,Online Transfer In,4712.26,Completed
TXN004379,2024-11-13,CUS0125,Retail,Penang,Personal Loan,Deposit,Online Transfer In,2773.45,Completed
TXN004380,2024-11-02,CUS0190,SME,Penang,Fixed Deposit,Transfer,IBG Transfer,797.44,Completed
TXN004381,2024-02-22,CUS0190,SME,Penang,Current Account,Deposit,Cash Deposit,981.92,Completed
TXN004382,2024-05-10,CUS0175,Wealth Management,Johor Bahru,Current Account,Payment,Merchant Payment,969.98,Completed
TXN004383,2024-03-24,CUS0131,SME,Penang,Savings Account,Payment,Bill Payment,1033.32,Completed
TXN004384,2024-03-14,CUS0048,SME,Kuala Lumpur,Savings Account,Transfer,IBG Transfer,2433.92,Completed
TXN004385,2024-06-13,CUS0126,Wealth Management,Johor Bahru,Fixed Deposit,Payment,E-wallet Top Up,43860.86,Completed
TXN004386,2024-04-09,CUS0139,Retail,Kuala Lumpur,Savings Account,Payment,Bill Payment,323.96,Completed
TXN004387,2024-05-28,CUS0154,Retail,Ipoh,Fixed Deposit,Withdrawal,ATM Withdrawal,4753.2,Completed
TXN004388,2024-09-14,CUS0026,Wealth Management,Petaling Jaya,Personal Loan,Deposit,Cash Deposit,5126.37,Completed
TXN004389,2024-06-18,CUS0069,Retail,Kuala Lumpur,Savings Account,Loan Repayment,Personal Loan,1326.7,Completed
TXN004390,2024-01-06,CUS0076,SME,Johor Bahru,Fixed Deposit,Deposit,Salary Credit,1154.51,Completed
TXN004391,2024-12-16,CUS0002,Wealth Management,Penang,Fixed Deposit,Payment,E-wallet Top Up,485.94,Completed
TXN004392,2024-12-15,CUS0122,SME,Penang,Credit Card,Transfer,IBG Transfer,2454.08,Completed
TXN004393,2024-04-03,CUS0055,SME,Penang,Credit Card,Loan Repayment,Personal Loan,9294.98,Completed
TXN004394,2024-11-02,CUS0059,Wealth Management,Johor Bahru,Fixed Deposit,Withdrawal,ATM Withdrawal,1666.19,Completed
TXN004395,2024-08-19,CUS0156,Wealth Management,Penang,Credit Card,Transfer,IBG Transfer,10714.63,Completed
TXN004396,2024-07-02,CUS0068,Retail,Kuala Lumpur,Personal Loan,Withdrawal,ATM Withdrawal,1958.88,Completed
TXN004397,2024-07-23,CUS0026,Wealth Management,Petaling Jaya,Fixed Deposit,Payment,Bill Payment,6438.14,Completed
TXN004398,2024-01-15,CUS0112,SME,Penang,Fixed Deposit,Withdrawal,ATM Withdrawal,23939.08,Completed
TXN004399,2024-10-30,CUS0023,SME,Penang,Fixed Deposit,Withdrawal,ATM Withdrawal,4517.88,Completed
TXN004400,2024-04-21,CUS0142,SME,Petaling Jaya,Savings Account,Transfer,DuitNow Transfer,11561.86,Completed
TXN004401,2024-12-06,CUS0141,Retail,Johor Bahru,Personal Loan,Transfer,DuitNow Transfer,3511.87,Completed
TXN004402,2024-08-25,CUS0165,SME,Ipoh,Current Account,Payment,Bill Payment,1077.72,Completed
TXN004403,2024-12-06,CUS0139,Retail,Kuala Lumpur,Current Account,Withdrawal,Cash Withdrawal,1434.18,Completed
TXN004404,2024-06-20,CUS0092,Retail,Kuala Lumpur,Fixed Deposit,Payment,Bill Payment,371.61,Completed
TXN004405,2024-12-08,CUS0189,Wealth Management,Penang,Personal Loan,Deposit,Online Transfer In,5145.49,Completed
TXN004406,2024-02-24,CUS0173,SME,Ipoh,Current Account,Withdrawal,ATM Withdrawal,9336.02,Completed
TXN004407,2024-05-19,CUS0018,Wealth Management,Petaling Jaya,Personal Loan,Deposit,Salary Credit,3637.22,Completed
TXN004408,2024-02-02,CUS0010,Retail,Petaling Jaya,Savings Account,Withdrawal,ATM Withdrawal,2583.22,Completed
TXN004409,2024-03-29,CUS0063,Wealth Management,Penang,Savings Account,Withdrawal,ATM Withdrawal,1750.09,Completed
TXN004410,2024-12-05,CUS0146,SME,Ipoh,Savings Account,Transfer,Interbank Transfer,2716.83,Completed
TXN004411,2024-08-10,CUS0148,Retail,Ipoh,Personal Loan,Loan Repayment,Home Loan,629.67,Completed
TXN004412,2024-06-01,CUS0118,Wealth Management,Ipoh,Savings Account,Payment,Merchant Payment,21975.5,Completed
TXN004413,2024-09-28,CUS0098,Wealth Management,Petaling Jaya,Fixed Deposit,Loan Repayment,Home Loan,4552.66,Completed
TXN004414,2024-07-18,CUS0168,SME,Petaling Jaya,Fixed Deposit,Loan Repayment,Home Loan,4257.51,Failed
TXN004415,2024-01-22,CUS0161,SME,Johor Bahru,Credit Card,Withdrawal,ATM Withdrawal,4854.58,Completed
TXN004416,2024-08-14,CUS0079,Retail,Petaling Jaya,Personal Loan,Loan Repayment,Car Loan,2760.46,Completed
TXN004417,2024-06-16,CUS0063,Wealth Management,Penang,Credit Card,Transfer,Interbank Transfer,2215.92,Completed
TXN004418,2024-06-08,CUS0029,Wealth Management,Penang,Savings Account,Transfer,DuitNow Transfer,54864.07,Completed
TXN004419,2024-05-31,CUS0138,Wealth Management,Petaling Jaya,Current Account,Withdrawal,ATM Withdrawal,10204.86,Completed
TXN004420,2024-03-15,CUS0136,SME,Kuala Lumpur,Current Account,Withdrawal,Cash Withdrawal,10656.75,Completed
TXN004421,2024-06-05,CUS0187,Wealth Management,Johor Bahru,Savings Account,Withdrawal,ATM Withdrawal,7683.42,Completed
TXN004422,2024-09-29,CUS0043,SME,Johor Bahru,Current Account,Withdrawal,Cash Withdrawal,3018.58,Completed
TXN004423,2024-09-05,CUS0074,Retail,Kuala Lumpur,Personal Loan,Deposit,Cash Deposit,263.16,Pending
